,SMILES,ID,is_active,mw,logP,charge
5586,c1cc(c(cc1S(=O)(=O)NCCCS(=O)(=O)N)N)Cl,C45067987,0,327.81500000000005,-0.12089999999999945,0
5587,c1cc(c(cc1Cl)S(=O)(=O)NCCCS(=O)(=O)N)N,C45068209,0,327.81500000000005,-0.12090000000000034,0
5588,c1c(c(cc(c1S(=O)(=O)NCCCS(=O)(=O)N)Cl)F)N,C45068260,0,345.805,0.018200000000000383,0
5589,[H]/N=C/1\C(=N/NC(=S)N)\C(=N/NC(=S)N)\[C@@H](O1)c2cccc(c2)[N+](=O)[O-],C48547822,0,380.41500000000013,0.021769999999999845,0
5590,CNC(=O)NNC(=O)c1cc(ccc1Br)S(=O)(=O)N,C48950437,0,351.1820000000001,-0.32970000000000005,0
5591,COc1cc(cc(c1O)OC)CO[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O,C49176734,0,346.33200000000005,-1.2740999999999998,0
5592,c1c(cnc(c1S(=O)(=O)NCCCS(=O)(=O)N)N)Br,C50670962,0,373.254,-0.6167999999999998,0
5593,c1csc2n1c(c(n2)NN)S(=O)(=O)N[C@@H]3CCCC[C@@H]3O,C52010931,0,331.4230000000002,0.26319999999999905,0
5594,c1csc2n1c(c(n2)NN)S(=O)(=O)N[C@@H]3CCCC[C@H]3O,C52010937,0,331.4230000000002,0.26319999999999905,0
5595,C/N=C(/NCc1cccc(n1)c2csc(n2)N=C(N)N)\NC#N,C13600823,0,329.3930000000001,0.2560800000000001,0
5596,c1csc(c1C(=O)N)NC(=O)CCSc2ncc(c(n2)N)C#N,C54441053,0,348.41300000000007,1.2117799999999999,0
5597,c1cc(cc(c1)[N+](=O)[O-])/C=N/Nc2nnc(n2N)SCC(=O)N,C20291830,0,336.3370000000001,-0.0764999999999999,0
5598,COC(=O)[C@H]1[C@@H](SC(=C1CSc2nc([nH]n2)N)C(=O)OC)N,C39945656,0,345.4060000000001,-0.2730999999999998,0
5599,C[C@H]([C@H]1[C@@H]([C@@](ON1)(Nc2c(cc(cn2)C(F)(F)F)Cl)O)O)O,C64220223,0,343.689,0.4568999999999997,0
5600,c1c2c(c(=S)[nH]c1N)ncn2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,C03775763,0,298.324,-0.71241,0
5601,COc1c(cc2c(c1O)[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)OC2=O)O,C04104806,0,328.2730000000001,-1.2006000000000006,0
5602,COc1nc(c2c(n1)n(cn2)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,C04522668,0,297.2710000000001,-1.9713999999999987,0
5603,c1c(c2c(ncnc2n1[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N)C#N,C01691662,0,291.26700000000005,-1.5033200000000004,0
5604,c1nc(c2c(nn(c2n1)[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)C#N)N,C04963167,0,292.25500000000005,-2.108319999999999,0
5605,C1[C@H]([C@H]([C@@H]([C@@H]1n2c3c(c(nc(n3)N)Cl)nn2)O)O)CO,C04984390,0,300.706,-1.2680000000000002,0
5606,Cn1c(=O)c2c(nc1N)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,C05344125,0,297.271,-2.6762999999999986,0
5607,Cn1c2c(c(=O)[nH]c1=O)[C@](C(=O)N2)(C(F)(F)F)NS(=O)(=O)c3ccc(cc3)N,C02884531,0,419.34100000000007,-0.6559999999999997,0
5608,COc1c(cc2c(c1O)[C@@H]3[C@@H]([C@@H]([C@H]([C@H](O3)CO)O)O)OC2=O)O,C11615942,0,328.2730000000001,-1.2006000000000006,0
5609,C([C@@H]1[C@@H]([C@@H]([C@H](O1)n2c3c(c(=O)[nH]c(n3)N)nc2Br)O)O)O,C12378692,0,362.14000000000004,-1.9242,0
5610,c1nc2c(n1[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)C(=O)NCC(=O)N2,C05647636,0,298.255,-2.8234999999999992,0
5611,c1nc2c(n1[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)NC(=O)CNC2=O,C05647637,0,298.255,-2.8234999999999992,0
5612,COc1nc2c(ncnc2n1[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,C04823105,0,297.271,-1.9713999999999987,0
5613,Cn1c2c(ncnc2n(c1=O)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,C04830737,0,297.271,-2.676299999999998,0
5614,c1c(c2c(ncnc2n1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N)C#N,C13523581,0,291.26700000000005,-1.5033200000000004,0
5615,c1nc2c(=O)[nH]c(nc2n1[C@@H]3[C@H]([C@@H]([C@H](O3)CN=[N+]=[N-])O)O)N,C13783884,0,308.25800000000004,-1.3687,0
5616,C([C@H]1[C@H]([C@@H]([C@H](O1)n2c3c(c(=O)[nH]c(=O)[nH]3)nc2Br)O)O)O,C13783897,0,363.124,-2.2131,0
5617,C([C@@H]1[C@H]([C@@H]([C@H](O1)n2c3c(c(=O)[nH]c(=O)[nH]3)nc2Br)O)O)O,C13783898,0,363.124,-2.2131,0
5618,c1nc2c(n1[C@@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)nc(nc2Br)N,C17002114,0,346.14099999999996,-1.2175000000000005,0
5619,c1c(c2c(ncnc2n1[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)N)C#N,C03653422,0,291.26700000000005,-1.5033200000000004,0
5620,c1nc(c2c(nn(c2n1)[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)C#N)N,C17027522,0,292.25500000000005,-2.108319999999999,0
5621,c1c(=S)c2c([nH]c1N)n(cn2)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O,C04772079,0,298.324,-0.71241,0
5622,c1nc(c2c(n1)n(c(=O)[nH]2)[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)N=[N+]=[N-])N,C17108203,0,308.25800000000004,-1.368700000000001,0
5623,CN1C(=O)[C@H](C(=NC1=O)O)/C=N/[C@H]2[C@H]([C@@H]([C@@H](O[C@H]2O)CO)O)O,C17206267,0,331.28100000000006,-2.978199999999998,0
5624,c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O)N)C#N,C26731591,0,291.26700000000005,-1.5033200000000004,0
5625,CS(=O)(=O)c1nc(c2c(n1)nn(n2)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,C17128341,0,346.32500000000016,-3.1814999999999984,0
5626,Cn1c2c(nc(n(c2=O)C)N)n(c1=O)[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O,C16928989,0,327.2970000000001,-3.372599999999997,0
5627,c1csc2c1c(nc(=O)n2[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,C17046325,0,299.30800000000005,-1.3483000000000005,0
5628,c1c(c2c(n1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)c(=O)[nH]nc2N)Br,C17196559,0,361.152,-1.3191999999999997,0
5629,c1c(c2c(n1[C@@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)c(=O)[nH]nc2N)Br,C17196561,0,361.152,-1.3191999999999997,0
5630,c1nc(c2c(n1)n(c(=S)[nH]2)[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,C04823535,0,299.312,-1.3174100000000004,0
5631,C1=C([C@@H](NC(=O)N1[C@@H]2[C@@H]([C@@H]([C@@H](O2)CO)O)O)N)Br,C33727943,0,324.131,-2.028299999999999,0
5632,C1=C([C@H](NC(=O)N1[C@@H]2[C@@H]([C@@H]([C@@H](O2)CO)O)O)N)Br,C33727944,0,324.131,-2.028299999999999,0
5633,C1=C([C@H](NC(=O)N1[C@H]2[C@@H]([C@@H]([C@@H](O2)CO)O)O)N)Br,C33727946,0,324.131,-2.028299999999999,0
5634,c1ccc2c(c1)cnn3c2nnc3[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,C35644440,0,320.305,-1.6141000000000008,0
5635,c1[nH]c(=O)c2c(n1)n(c(=S)[nH]2)[C@@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,C09209174,0,300.296,-1.6063100000000003,0
5636,COc1c(cc2c(c1O)[C@H]3[C@@H]([C@H]([C@H]([C@@H](O3)CO)O)O)OC2=O)O,C02048952,0,328.2730000000001,-1.2006000000000006,0
5637,CN1c2c3c(cn(c3ncn2)[C@H]4[C@H]([C@H]([C@H](O4)CO)O)O)C(=N1)N,C13783254,0,320.3090000000001,-1.887099999999999,0
5638,C([C@@H]1[C@H]([C@@H]([C@@H](O1)n2c3c(c(=O)[nH]c(n3)N)nc2Br)O)O)O,C04012915,0,362.14000000000004,-1.9242,0
5639,COc1c(cc2c(c1O)[C@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)OC2=O)O,C03871711,0,328.2730000000001,-1.2006000000000006,0
5640,c1cc2c(cc1C3=N[C@@H]4[C@@H]([C@@H]3c5c([nH]c(=O)[nH]c5=O)N)C(=O)NC(=O)N4)OCCO2,C39224549,0,412.3620000000002,-1.2152000000000003,0
5641,C1N=C2C(=NC(=NC2=S)N)N1[C@@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,C39321770,0,299.312,-2.806299999999998,0
5642,c1cc(c2c(c1)n(nn2)[C@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)N,C03998852,0,296.283,-2.0140999999999996,0
5643,CC(C)N1CCN([C@H]2N=C3C(=O)N=C([NH-])N=C3N2[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)CC1,C39776657,0,408.4390000000002,-2.1614999999999958,-1
5644,C=CCO[C@@H]1[C@H](O[C@H]([C@@H]1O)n2cnc3c2nc([nH]c3=O)N)CO,C44166978,0,323.3090000000001,-1.4763999999999982,0
5645,COc1c(cc2c(c1O)[C@@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)OC2=O)O,C44559979,0,328.2730000000001,-1.2006000000000006,0
5646,c1[nH]c(=O)c2c(n1)n(c(=S)[nH]2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,C05807388,0,300.296,-1.6063100000000003,0
5647,c1nc2c(=S)[nH]c(nc2n1[C@H]3C=C[C@@H]([C@@H](O3)CO)O)N,C16918355,0,295.324,-0.12211000000000038,0
5648,c1cc2c(cc1C3=N[C@H]4[C@H]([C@@H]3[C@@H]5C(=NC(=O)NC5=O)N)C(=O)NC(=O)N4)OCCO2,C63529385,0,412.3620000000002,-1.1183999999999994,0
5649,c1cc(sc1)C2=N[C@@H]3[C@@H]([C@@H]2[C@@H]4C(=NC(=O)NC4=O)N)[C@@H](NC(=O)N3)O,C64480247,0,362.37100000000004,-1.0362999999999989,0
5650,c1nc2c(n1[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)nc(nc2I)N,C04758488,0,393.14099999999996,-1.3754000000000002,0
5651,c1ccc(cc1)c2c(c(n(c(=S)c2C#N)[C@@H]3[C@H]([C@@H]([C@@H](CO3)O)O)O)N)C#N,C05540623,0,384.41700000000014,0.8216500000000009,0
5652,c1c(c(nc(=O)n1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)I,C06091152,0,369.115,-1.9583999999999997,0
5653,c1c(c(nc(=O)n1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)N)I,C06091164,0,369.115,-1.9583999999999997,0
5654,c1cc(=O)oc2c1cc(c(c2)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)O)O)O)O,C12428361,0,326.25700000000006,-1.3652000000000009,0
5655,c1cc(=O)oc2c1cc(c(c2)O)O[C@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)O)O)O)O,C12428364,0,326.25700000000006,-1.3652000000000009,0
5656,c1c(c(nc(=O)n1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)N)Br,C13425162,0,322.115,-1.800499999999999,0
5657,c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)CO)[C@@H]2O[C@H]4[C@H]([C@H]([C@@H]([C@@H](O4)CO)O)O)O,C13783526,0,434.3970000000001,-0.9596000000000005,0
5658,c1c(c2c(ncnc2n1[C@@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N)I,C13783923,0,392.153,-0.7704000000000004,0
5659,c1cc(ccc1[C@H]2CC(=O)c3c(cc(cc3O[C@H]4[C@H]([C@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O2)O,C14806656,0,434.3970000000001,-0.017000000000000015,0
5660,c1cc(ccc1[C@H]2CC(=O)c3c(cc(cc3O[C@@H]4[C@H]([C@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O2)O,C14806662,0,434.3970000000001,-0.017000000000000015,0
5661,c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)CO)[C@@H]2O[C@@H]4[C@H]([C@H]([C@@H]([C@@H](O4)CO)O)O)O,C14984476,0,434.3970000000001,-0.9596000000000005,0
5662,c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)CO)[C@@H]2O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,C14984478,0,434.3970000000001,-0.9596000000000005,0
5663,c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@@H]4[C@@H]([C@H]([C@H](CO4)O)O)O)O)O,C15657718,0,434.3530000000001,0.10020000000000018,0
5664,Cc1c(=O)n(c2c(n1)c(=O)[nH]c(n2)N)[C@H]3C[C@H]([C@H](O3)CO)O,C22062892,0,309.2820000000001,-1.9888799999999993,0
5665,Cn1c(=S)c2c(nc1N)n(cn2)[C@H]3[C@H]([C@H]([C@H](O3)CO)O)O,C22063756,0,313.33900000000006,-1.3070099999999998,0
5666,Cn1c(=S)c2c(nc1N)n(cn2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O,C22063759,0,313.33900000000006,-1.3070099999999998,0
5667,c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O)O)O,C25763680,0,434.3530000000001,0.10020000000000018,0
5668,Cn1c(=O)c2c(nc1N)n(c(=O)[nH]2)[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O,C16919964,0,313.2700000000001,-3.3829999999999987,0
5669,Cn1c2c(nc(n(c2=O)C)N)n(c1=O)[C@@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,C17027349,0,327.2970000000001,-3.372599999999997,0
5670,c1c2c3c(ncnc3n(c2[nH]c(=O)n1)[C@@H]4[C@H]([C@@H]([C@@H](O4)CO)O)O)N,C17120425,0,334.2920000000001,-2.1384999999999996,0
5671,c1c(c2c(n1[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)c(=O)[nH]nc2N)I,C17196548,0,408.152,-1.4771,0
5672,Cn1c2c(c(=O)n(c1=O)C)n(c(n2)N)[C@@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O,C17257120,0,327.2970000000001,-3.372599999999997,0
5673,c1cc(ccc1c2c(cc3c(cc(cc3[o+]2)O)O)O[C@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O,C35051232,0,433.38900000000007,0.6763999999999997,1
5674,c1cc(ccc1c2c(cc3c(cc(cc3[o+]2)O)O)O[C@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O,C35051236,0,433.38900000000007,0.6763999999999997,1
5675,c1cc(ccc1[C@@H]2CC(=O)c3c(cc(c(c3O)[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O2)O,C35271788,0,434.3970000000001,0.024800000000000266,0
5676,c1cc(ccc1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)OC(=O)/C=C/C3(C=CC(=O)C=C3)O)O,C36375376,0,434.3970000000001,-0.8958000000000006,0
5677,c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)CO)[C@@H]2O[C@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O,C03871476,0,434.3970000000001,-0.9596000000000005,0
5678,c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N)I,C03871140,0,392.153,-0.7704000000000004,0
5679,Cc1cc(=O)[nH]c(n1)Sc2cc(cc(c2)S(=O)(=O)N)N,C37934352,0,312.3760000000001,0.45912,0
5680,COc1cc(cc(c1O)O)c2c(cc3c(cc(cc3[o+]2)O)O)O,C03954302,0,317.273,2.9175000000000018,1
5681,C([C@@H]1[C@H]([C@H]([C@@H](O1)n2c3c(c(=O)[nH]c(n3)N)nc2Cl)O)O)O,C33902774,0,317.689,-2.0332999999999997,0
5682,c1cc(ccc1C2=N[C@@H]3[C@@H]([C@@H]2c4c([nH]c(=O)[nH]c4=O)N)C(=O)NC(=O)N3)Cl,C39224095,0,388.7710000000001,-0.33300000000000013,0
5683,c1cc(ccc1C2=N[C@@H]3[C@H]([C@@H]2c4c([nH]c(=O)[nH]c4=O)N)C(=O)NC(=O)N3)Cl,C39224100,0,388.7710000000001,-0.33300000000000013,0
5684,c1cc(ccc1C2=N[C@@H]3[C@@H]([C@@H]2c4c([nH]c(=O)[nH]c4=O)N)C(=O)NC(=O)N3)C(F)(F)F,C39224148,0,422.32300000000004,0.032399999999999485,0
5685,c1cc(ccc1C2=N[C@H]3[C@H]([C@@H]2c4c([nH]c(=O)[nH]c4=O)N)C(=O)NC(=O)N3)C(F)(F)F,C39224157,0,422.32300000000004,0.032399999999999485,0
5686,c1cc(c(cc1[C@H]2C(=O)c3ccc(c(c3O2)O)O[C@@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)O)O,C43465455,0,436.3690000000001,-0.7015000000000007,0
5687,C[C@]1(CC(=O)[C@H]2[C@]([C@H]1CO)([C@H](CCC2(C)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C)O,C43509694,0,432.5100000000001,-1.0536999999999983,0
5688,Cn1c(=S)c2c(nc1N)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,C44021552,0,313.33900000000006,-1.3070099999999998,0
5689,c1cn(c(=O)c(c1N)Br)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,C49017946,0,321.12700000000007,-1.1955,0
5690,COc1ccc(cc1)[C@H]2C(=C(NC(=C2C#N)S[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)O)O)O)O)N)C#N,C49046531,0,432.4580000000001,-0.6983400000000006,0
5691,COc1ccc(cc1)c2c(c(nc(c2C#N)S[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)O)O)O)O)N)C#N,C49068048,0,430.44200000000006,-0.06774000000000024,0
5692,CC(=C[C@@]1([C@@H](C([C@@H](C(C1=O)(C)C)O)(C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)C,C49180885,0,418.4830000000001,-1.1351999999999984,0
5693,CC(=C[C@@]1([C@H](C([C@@H](C(C1=O)(C)C)O)(C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)C,C49180891,0,418.4830000000001,-1.1351999999999984,0
5694,COc1ccc(cc1)[C@@H]2C(=C(NC(=C2C#N)S[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)O)O)O)O)N)C#N,C49793829,0,432.4580000000001,-0.6983400000000006,0
5695,C[C@@H]1c2cccc(O)c2CC2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@H](O)[C@H]21,C49946775,0,430.4570000000001,0.01220000000000071,0
5696,c1c(c(nc(=O)n1[C@H]2[C@H]([C@@H]([C@@H](O2)CO)O)O)N)I,C17044138,0,369.115,-1.9583999999999997,0
5697,Cc1ccc(s1)c2c(c3c([nH]2)[nH]c(=O)[nH]c3=O)c4c([nH]c(=O)[nH]c4=O)N,C09047571,0,372.36600000000016,0.20721999999999996,0
5698,C([C@@H]1[C@@H]([C@@H]([C@@H](O1)n2c3c(c(=O)[nH]c(n3)N)sc2=O)O)O)O,C22066935,0,316.295,-2.6599999999999997,0
5699,c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)CO)[C@@H]2O[C@H]4[C@@H]([C@@H]([C@H]([C@H](O4)CO)O)O)O,C66322924,0,434.3970000000001,-0.9596000000000005,0
5700,c1nc2c(n1[C@@H]3C[C@@H]([C@@H](C3)O)CO)nc(nc2Cl)N,C05372681,0,283.719,0.36619999999999997,0
5701,COc1cc(c(c(c1)OC)[C@@H]2[C@H]([C@@H]([C@@H](O2)CO)O)O)CO,C01629843,0,300.307,-0.6498999999999999,0
5702,c1cc(n(c1)c2ccc(cc2)S(=O)(=O)N)/C=C(/C#N)\C(=O)N,C00108618,0,316.34200000000004,0.51698,0
5703,c1cc(ccc1S(=O)(=O)N2C[C@@H](C[C@@H]2C(=O)NN)O)Cl,C06052040,0,319.77,-0.5461999999999994,0
5704,C[C@@H](CN1CC2=C(C1=O)[C@@H](NC(=O)N2)c3ccc(cc3)O)O,C08878064,0,303.31800000000004,0.22319999999999984,0
5705,c1ccc2c(c1)c(=O)[nH]c(n2)C3=C(N(CC3=O)c4ccc(cc4)O)N,C11904246,0,334.33500000000004,1.3452999999999997,0
5706,CSC[C@H]1[C@@H]([C@@H]([C@@H](O1)n2ccc3c2ncnc3N)O)O,C05487638,0,296.35200000000003,-0.0042999999999999705,0
5707,c1cc(cc(c1)O)[C@H]2c3c(c(=O)cc(o3)CO)OC(=C2C#N)N,C13724829,0,312.281,1.0558799999999995,0
5708,c1nc2c(n1[C@@H]3C[C@@H]([C@H](C3)O)CO)nc(nc2Cl)N,C01562550,0,283.719,0.36619999999999997,0
5709,CCN1CCC2(CC1)C(C#N)=C(N)NC(S)=C2C#N,C19817768,0,275.38100000000003,1.05056,0
5710,c1cc(cc(c1)S(=O)(=O)N)NC(=O)c2ccc(=O)[nH]c2,C20298941,0,293.304,0.27459999999999984,0
5711,Cc1ncc2c(c1O)[C@H](c1c(O)[nH]c(=S)[nH]c1=O)OC2,C08575497,0,293.3040000000001,1.1667099999999997,0
5712,COc1ccc(cc1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,C20556351,0,313.3790000000001,0.16340000000000054,0
5713,c1cc(c(cc1S(=O)(=O)N)N)N2CCS(=O)(=O)CC2,C36161247,0,305.3810000000001,-0.8489999999999993,0
5714,N[C@H]1CC[C@@H]2CN(C(=O)c3cc(=O)[nH]c(O)n3)C[C@@H]2C1,C36262169,0,278.312,-0.32509999999999994,0
5715,N[C@@H]1CC[C@@H]2CN(C(=O)c3cc(=O)[nH]c(O)n3)C[C@@H]2C1,C36262172,0,278.312,-0.32509999999999994,0
5716,CNC(=O)c1cc(cn1C)S(=O)(=O)Nc2ccc(cc2)N,C36283904,0,308.36300000000006,0.7676999999999998,0
5717,c1c(c(cc2c1OCC(=O)N2)NC(=O)[C@H]3CCCO3)N,C36738622,0,277.28000000000003,0.7171999999999998,0
5718,c1cc2c(cc1[C@@H](C(C(F)(F)F)(F)F)N)[nH]c(=O)c(=O)[nH]2,C37034529,0,309.19399999999996,1.413799999999999,0
5719,c1cc(c(cc1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N)F,C37052615,0,301.34299999999996,0.29389999999999994,0
5720,c1csc2n1c(c(n2)NN)S(=O)(=O)NC3CC3,C37471361,0,273.3430000000001,0.12209999999999949,0
5721,c1cc(ccc1CN(CC(=O)N)c2cc(ccn2)C#N)N,C37672413,0,281.319,1.0273800000000002,0
5722,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,C00896569,0,297.745,-0.3513000000000001,0
5723,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)C(F)(F)F,C00897225,0,331.29699999999997,0.014100000000000168,0
5724,CC(C)N1CCC2(CC1)C(C#N)=C(N)NC(S)=C2C#N,C20458796,0,289.4080000000001,1.43906,0
5725,c1cc2c(cc1F)[C@@]3(C[C@H](O2)C(=O)N)C(=O)NC(=O)N3,C03789766,0,279.227,-0.5032000000000001,0
5726,CN(c1cc(cc(c1)S(=O)(=O)N)N)[C@H]2CCS(=O)(=O)C2,C37934306,0,319.408,-0.4604999999999986,0
5727,c1cc(ccc1N)NC(=S)N[C@@H]2CS(=O)(=O)C=C2,C40166782,0,283.37800000000004,0.8659000000000003,0
5728,Cn1cc(cn1)CNc2cc3c(cc2N)OCC(=O)N3,C41158768,0,273.296,0.9453,0
5729,C[C@@H](C(=O)NC(=O)NC)[S@@](=O)c1nc2ccc(cc2s1)N,C42195088,0,326.403,0.8301999999999998,0
5730,C[C@H](C(=O)NC(=O)NC)[S@@](=O)c1nc2ccc(cc2s1)N,C42195090,0,326.403,0.8301999999999998,0
5731,c1c2c(nc(c1/C(=N\O)/N)N3CCC(CC3)O)CCCC2,C43410598,0,290.367,1.0159999999999996,0
5732,CC1=C[C@H]2[C@@](C[C@@H]1O)([C@@]3([C@@H]([C@H]([C@@H]([C@]34CO4)O2)O)O)C)CO,C44018882,0,298.33500000000004,-1.0458999999999998,0
5733,Cc1cc(c(o1)C)[C@H](C)Nc2c(n(c(=O)[nH]c2=O)C)N,C44730778,0,278.312,1.0387399999999998,0
5734,C[C@]1(CCS(=O)(=O)C1)NS(=O)(=O)c2ccc(c(c2)N)O,C44886595,0,320.39200000000005,-0.17009999999999997,0
5735,C[C@@]1(CCS(=O)(=O)C1)Nc2ccc(cc2N)S(=O)(=O)NC,C44924196,0,333.43500000000006,0.1660000000000007,0
5736,C[C@]1(CCS(=O)(=O)C1)NS(=O)(=O)c2ccccc2NN,C44934388,0,319.408,-0.1722999999999989,0
5737,Cc1c(c(n(n1)C)C)S(=O)(=O)NCc2cc(ccc2O)N,C50252737,0,310.379,0.8032399999999997,0
5738,c1cc(c(cc1N)S(=O)(=O)N[C@@H]2CCCNC2=O)Cl,C50397213,0,303.77099999999996,0.4790999999999997,0
5739,c1c(c(cc2c1OCC(=O)N2)NC[C@@H]3CCS(=O)(=O)C3)N,C50602279,0,311.3630000000001,0.4462999999999998,0
5740,Cc1c(c[nH]n1)CNC(=O)c2c(cnc(n2)C(C)C)N,C50710746,0,274.32800000000003,1.1437199999999996,0
5741,c1cc(c(c(c1)Cl)/C(=N\O)/N)N2CCN(CC2)CCO,C52904477,0,298.774,0.5487999999999997,0
5742,c1c(cncc1Br)C(=O)NCC/C(=N\O)/N,C54154557,0,287.11699999999996,0.7104000000000001,0
5743,Cc1c(sc2c1c(=O)nc([nH]2)CNCCC(=O)N)C,C36747227,0,280.353,0.5664400000000002,0
5744,c1cc(sc1)c2nnc3n2N/C(=C/C(=O)NN)/CS3,C04336107,0,294.36500000000007,0.5295999999999996,0
5745,Cc1nc(cs1)CN(C)c2ccc(cc2C(=O)N)N,C44611289,0,276.365,1.7690199999999998,0
5746,CS(=O)(=O)N1CCN(CC1)c2cc(c(cc2F)N)C(=O)N,C62096984,0,316.35800000000006,-0.4115999999999986,0
5747,c1cc(c(cc1F)N)C(=O)N2CCN(CC2)S(=O)(=O)N,C62822883,0,302.331,-0.6307999999999989,0
5748,c1cc(ccc1[C@@H]2c3c(c(=O)cc(o3)CO)OC(=C2C#N)N)O,C04770631,0,312.281,1.0558799999999995,0
5749,Cc1ccc2c(c1)[C@](C(=O)N2)([C@H]3C(=O)N=C(S3)N)O,C09482558,0,277.305,0.09141999999999983,0
5750,O=C(O)CCC/N=C/C1C(=O)NC(=S)NC1=O,C05220251,0,257.271,-0.9308999999999998,0
